No,year,month,day,hour,PM2.5,TEMP,RAIN,WSPM,station,datetime,month_year
26800,2016,3,21,15,113.0,18.3,0.0,3.8,Wanshouxigong,2016-03-21 15:00:00,2016-03
26801,2016,3,21,16,117.0,18.6,0.0,4.1,Wanshouxigong,2016-03-21 16:00:00,2016-03
26802,2016,3,21,17,126.0,18.4,0.0,3.3,Wanshouxigong,2016-03-21 17:00:00,2016-03
26803,2016,3,21,18,120.0,17.7,0.0,3.1,Wanshouxigong,2016-03-21 18:00:00,2016-03
26804,2016,3,21,19,123.0,16.8,0.0,1.1,Wanshouxigong,2016-03-21 19:00:00,2016-03
26805,2016,3,21,20,135.0,15.5,0.0,0.9,Wanshouxigong,2016-03-21 20:00:00,2016-03
26806,2016,3,21,21,144.0,13.1,0.0,0.5,Wanshouxigong,2016-03-21 21:00:00,2016-03
26807,2016,3,21,22,151.0,12.8,0.0,0.3,Wanshouxigong,2016-03-21 22:00:00,2016-03
26808,2016,3,21,23,157.0,12.4,0.0,1.1,Wanshouxigong,2016-03-21 23:00:00,2016-03
26809,2016,3,22,0,158.0,12.2,0.0,1.0,Wanshouxigong,2016-03-22 00:00:00,2016-03
26810,2016,3,22,1,168.0,12.1,0.0,0.9,Wanshouxigong,2016-03-22 01:00:00,2016-03
26811,2016,3,22,2,168.0,11.0,0.0,0.8,Wanshouxigong,2016-03-22 02:00:00,2016-03
26812,2016,3,22,3,179.0,10.8,0.0,1.2,Wanshouxigong,2016-03-22 03:00:00,2016-03
26813,2016,3,22,4,182.0,10.9,0.0,0.9,Wanshouxigong,2016-03-22 04:00:00,2016-03
26814,2016,3,22,5,189.0,11.0,0.0,1.6,Wanshouxigong,2016-03-22 05:00:00,2016-03
26815,2016,3,22,6,194.0,9.5,0.0,0.8,Wanshouxigong,2016-03-22 06:00:00,2016-03
26816,2016,3,22,7,178.0,10.3,0.0,1.4,Wanshouxigong,2016-03-22 07:00:00,2016-03
26817,2016,3,22,8,131.0,12.1,0.0,1.8,Wanshouxigong,2016-03-22 08:00:00,2016-03
26818,2016,3,22,9,117.0,12.9,0.0,1.9,Wanshouxigong,2016-03-22 09:00:00,2016-03
26819,2016,3,22,10,119.0,13.6,0.0,1.4,Wanshouxigong,2016-03-22 10:00:00,2016-03
26820,2016,3,22,11,97.0,14.0,0.0,1.9,Wanshouxigong,2016-03-22 11:00:00,2016-03
26821,2016,3,22,12,84.0,14.5,0.0,1.4,Wanshouxigong,2016-03-22 12:00:00,2016-03
26822,2016,3,22,13,90.0,14.7,0.0,2.2,Wanshouxigong,2016-03-22 13:00:00,2016-03
26823,2016,3,22,14,79.0,14.8,0.0,2.0,Wanshouxigong,2016-03-22 14:00:00,2016-03
26824,2016,3,22,15,77.0,14.6,0.0,2.8,Wanshouxigong,2016-03-22 15:00:00,2016-03
26825,2016,3,22,16,69.0,14.6,0.0,3.4,Wanshouxigong,2016-03-22 16:00:00,2016-03
26826,2016,3,22,17,58.0,14.1,0.0,3.5,Wanshouxigong,2016-03-22 17:00:00,2016-03
26827,2016,3,22,18,52.0,13.7,0.0,2.8,Wanshouxigong,2016-03-22 18:00:00,2016-03
26828,2016,3,22,19,54.0,13.2,0.0,4.1,Wanshouxigong,2016-03-22 19:00:00,2016-03
26829,2016,3,22,20,58.0,12.7,0.0,3.2,Wanshouxigong,2016-03-22 20:00:00,2016-03
26830,2016,3,22,21,60.0,12.1,0.0,1.6,Wanshouxigong,2016-03-22 21:00:00,2016-03
26831,2016,3,22,22,83.0,10.2,0.0,2.4,Wanshouxigong,2016-03-22 22:00:00,2016-03
26832,2016,3,22,23,80.0,9.2,0.0,1.6,Wanshouxigong,2016-03-22 23:00:00,2016-03
26833,2016,3,23,0,76.0,7.8,0.0,1.4,Wanshouxigong,2016-03-23 00:00:00,2016-03
26834,2016,3,23,1,87.0,7.3,0.0,2.0,Wanshouxigong,2016-03-23 01:00:00,2016-03
26835,2016,3,23,2,66.0,5.5,0.0,1.1,Wanshouxigong,2016-03-23 02:00:00,2016-03
26836,2016,3,23,3,42.0,4.9,0.0,0.9,Wanshouxigong,2016-03-23 03:00:00,2016-03
26837,2016,3,23,4,31.0,4.9,0.0,1.0,Wanshouxigong,2016-03-23 04:00:00,2016-03
26838,2016,3,23,5,12.0,6.3,0.0,2.1,Wanshouxigong,2016-03-23 05:00:00,2016-03
26839,2016,3,23,6,15.0,6.0,0.0,2.4,Wanshouxigong,2016-03-23 06:00:00,2016-03
26840,2016,3,23,7,9.0,6.4,0.0,3.2,Wanshouxigong,2016-03-23 07:00:00,2016-03
26841,2016,3,23,8,6.0,8.2,0.0,3.1,Wanshouxigong,2016-03-23 08:00:00,2016-03
26842,2016,3,23,9,8.0,9.1,0.0,3.7,Wanshouxigong,2016-03-23 09:00:00,2016-03
26843,2016,3,23,10,3.0,10.0,0.0,2.2,Wanshouxigong,2016-03-23 10:00:00,2016-03
26844,2016,3,23,11,5.0,11.1,0.0,1.7,Wanshouxigong,2016-03-23 11:00:00,2016-03
26845,2016,3,23,12,10.0,11.8,0.0,2.3,Wanshouxigong,2016-03-23 12:00:00,2016-03
26846,2016,3,23,13,3.0,12.7,0.0,1.9,Wanshouxigong,2016-03-23 13:00:00,2016-03
26847,2016,3,23,14,3.0,13.2,0.0,3.1,Wanshouxigong,2016-03-23 14:00:00,2016-03
26848,2016,3,23,15,14.0,13.3,0.0,3.1,Wanshouxigong,2016-03-23 15:00:00,2016-03
26849,2016,3,23,16,4.0,13.9,0.0,3.2,Wanshouxigong,2016-03-23 16:00:00,2016-03
26850,2016,3,23,17,15.0,13.6,0.0,2.4,Wanshouxigong,2016-03-23 17:00:00,2016-03
26851,2016,3,23,18,11.5,12.3,0.0,2.7,Wanshouxigong,2016-03-23 18:00:00,2016-03
26852,2016,3,23,19,8.0,10.8,0.0,2.3,Wanshouxigong,2016-03-23 19:00:00,2016-03
26853,2016,3,23,20,7.0,9.6,0.0,1.6,Wanshouxigong,2016-03-23 20:00:00,2016-03
26854,2016,3,23,21,10.0,7.6,0.0,1.2,Wanshouxigong,2016-03-23 21:00:00,2016-03
26855,2016,3,23,22,4.0,8.1,0.0,2.3,Wanshouxigong,2016-03-23 22:00:00,2016-03
26856,2016,3,23,23,13.0,8.3,0.0,3.0,Wanshouxigong,2016-03-23 23:00:00,2016-03
26857,2016,3,24,0,13.0,7.7,0.0,2.2,Wanshouxigong,2016-03-24 00:00:00,2016-03
26858,2016,3,24,1,24.0,6.1,0.0,1.0,Wanshouxigong,2016-03-24 01:00:00,2016-03
26859,2016,3,24,2,3.0,5.5,0.0,1.3,Wanshouxigong,2016-03-24 02:00:00,2016-03
26860,2016,3,24,3,12.5,5.7,0.0,0.5,Wanshouxigong,2016-03-24 03:00:00,2016-03
26861,2016,3,24,4,22.0,4.7,0.0,1.1,Wanshouxigong,2016-03-24 04:00:00,2016-03
26862,2016,3,24,5,5.0,2.0,0.0,1.3,Wanshouxigong,2016-03-24 05:00:00,2016-03
26863,2016,3,24,6,7.0,0.8,0.0,0.0,Wanshouxigong,2016-03-24 06:00:00,2016-03
26864,2016,3,24,7,14.0,2.1,0.0,0.8,Wanshouxigong,2016-03-24 07:00:00,2016-03
26865,2016,3,24,8,5.0,7.7,0.0,1.6,Wanshouxigong,2016-03-24 08:00:00,2016-03
26866,2016,3,24,9,11.0,9.5,0.0,2.1,Wanshouxigong,2016-03-24 09:00:00,2016-03
26867,2016,3,24,10,9.0,9.8,0.0,2.5,Wanshouxigong,2016-03-24 10:00:00,2016-03
26868,2016,3,24,11,3.0,10.3,0.0,3.0,Wanshouxigong,2016-03-24 11:00:00,2016-03
26869,2016,3,24,12,13.0,11.4,0.0,2.7,Wanshouxigong,2016-03-24 12:00:00,2016-03
26870,2016,3,24,13,15.0,12.0,0.0,1.7,Wanshouxigong,2016-03-24 13:00:00,2016-03
26871,2016,3,24,14,10.0,13.1,0.0,2.6,Wanshouxigong,2016-03-24 14:00:00,2016-03
26872,2016,3,24,15,13.0,13.7,0.0,2.2,Wanshouxigong,2016-03-24 15:00:00,2016-03
26873,2016,3,24,16,16.0,13.8,0.0,2.3,Wanshouxigong,2016-03-24 16:00:00,2016-03
26874,2016,3,24,17,11.0,13.6,0.0,1.5,Wanshouxigong,2016-03-24 17:00:00,2016-03
26875,2016,3,24,18,12.0,12.4,0.0,2.2,Wanshouxigong,2016-03-24 18:00:00,2016-03
26876,2016,3,24,19,3.0,9.9,0.0,1.3,Wanshouxigong,2016-03-24 19:00:00,2016-03
26877,2016,3,24,20,20.0,9.6,0.0,1.1,Wanshouxigong,2016-03-24 20:00:00,2016-03
26878,2016,3,24,21,47.0,10.7,0.0,1.8,Wanshouxigong,2016-03-24 21:00:00,2016-03
26879,2016,3,24,22,51.0,9.8,0.0,2.1,Wanshouxigong,2016-03-24 22:00:00,2016-03
26880,2016,3,24,23,26.0,9.9,0.0,2.3,Wanshouxigong,2016-03-24 23:00:00,2016-03
26881,2016,3,25,0,8.0,8.2,0.0,1.6,Wanshouxigong,2016-03-25 00:00:00,2016-03
26882,2016,3,25,1,8.0,7.4,0.0,1.2,Wanshouxigong,2016-03-25 01:00:00,2016-03
26883,2016,3,25,2,12.0,6.6,0.0,1.6,Wanshouxigong,2016-03-25 02:00:00,2016-03
26884,2016,3,25,3,12.0,5.0,0.0,0.7,Wanshouxigong,2016-03-25 03:00:00,2016-03
26885,2016,3,25,4,10.0,2.6,0.0,0.5,Wanshouxigong,2016-03-25 04:00:00,2016-03
26886,2016,3,25,5,23.0,1.3,0.0,0.8,Wanshouxigong,2016-03-25 05:00:00,2016-03
26887,2016,3,25,6,42.0,0.5,0.0,0.2,Wanshouxigong,2016-03-25 06:00:00,2016-03
26888,2016,3,25,7,17.0,1.9,0.0,0.9,Wanshouxigong,2016-03-25 07:00:00,2016-03
26889,2016,3,25,8,6.0,6.9,0.0,1.8,Wanshouxigong,2016-03-25 08:00:00,2016-03
26890,2016,3,25,9,10.0,8.4,0.0,2.2,Wanshouxigong,2016-03-25 09:00:00,2016-03
26891,2016,3,25,10,14.0,10.4,0.0,2.1,Wanshouxigong,2016-03-25 10:00:00,2016-03
26892,2016,3,25,11,13.0,11.7,0.0,2.1,Wanshouxigong,2016-03-25 11:00:00,2016-03
26893,2016,3,25,12,4.0,12.3,0.0,1.9,Wanshouxigong,2016-03-25 12:00:00,2016-03
26894,2016,3,25,13,11.0,12.7,0.0,2.3,Wanshouxigong,2016-03-25 13:00:00,2016-03
26895,2016,3,25,14,9.0,12.9,0.0,2.5,Wanshouxigong,2016-03-25 14:00:00,2016-03
26896,2016,3,25,15,8.0,13.8,0.0,2.5,Wanshouxigong,2016-03-25 15:00:00,2016-03
26897,2016,3,25,16,12.0,14.1,0.0,1.3,Wanshouxigong,2016-03-25 16:00:00,2016-03
26898,2016,3,25,17,3.0,14.2,0.0,1.6,Wanshouxigong,2016-03-25 17:00:00,2016-03
26899,2016,3,25,18,3.0,13.3,0.0,1.8,Wanshouxigong,2016-03-25 18:00:00,2016-03
26900,2016,3,25,19,15.0,10.7,0.0,0.7,Wanshouxigong,2016-03-25 19:00:00,2016-03
26901,2016,3,25,20,28.0,11.8,0.0,2.4,Wanshouxigong,2016-03-25 20:00:00,2016-03
26902,2016,3,25,21,27.0,10.1,0.0,1.1,Wanshouxigong,2016-03-25 21:00:00,2016-03
26903,2016,3,25,22,52.0,11.0,0.0,2.6,Wanshouxigong,2016-03-25 22:00:00,2016-03
26904,2016,3,25,23,54.0,9.6,0.0,1.6,Wanshouxigong,2016-03-25 23:00:00,2016-03
26905,2016,3,26,0,20.0,8.2,0.0,1.1,Wanshouxigong,2016-03-26 00:00:00,2016-03
26906,2016,3,26,1,29.0,9.8,0.0,2.2,Wanshouxigong,2016-03-26 01:00:00,2016-03
26907,2016,3,26,2,5.0,9.8,0.0,2.4,Wanshouxigong,2016-03-26 02:00:00,2016-03
26908,2016,3,26,3,10.0,9.3,0.0,2.2,Wanshouxigong,2016-03-26 03:00:00,2016-03
26909,2016,3,26,4,8.0,8.9,0.0,1.9,Wanshouxigong,2016-03-26 04:00:00,2016-03
26910,2016,3,26,5,9.0,8.9,0.0,2.2,Wanshouxigong,2016-03-26 05:00:00,2016-03
26911,2016,3,26,6,6.0,8.6,0.0,2.3,Wanshouxigong,2016-03-26 06:00:00,2016-03
26912,2016,3,26,7,8.0,9.3,0.0,2.5,Wanshouxigong,2016-03-26 07:00:00,2016-03
26913,2016,3,26,8,9.0,10.7,0.0,2.8,Wanshouxigong,2016-03-26 08:00:00,2016-03
26914,2016,3,26,9,7.0,12.2,0.0,3.1,Wanshouxigong,2016-03-26 09:00:00,2016-03
26915,2016,3,26,10,9.0,13.4,0.0,3.6,Wanshouxigong,2016-03-26 10:00:00,2016-03
26916,2016,3,26,11,9.0,14.8,0.0,3.4,Wanshouxigong,2016-03-26 11:00:00,2016-03
26917,2016,3,26,12,11.0,15.5,0.0,2.7,Wanshouxigong,2016-03-26 12:00:00,2016-03
26918,2016,3,26,13,10.0,16.9,0.0,2.8,Wanshouxigong,2016-03-26 13:00:00,2016-03
26919,2016,3,26,14,9.0,17.8,0.0,2.9,Wanshouxigong,2016-03-26 14:00:00,2016-03
26920,2016,3,26,15,5.0,19.0,0.0,3.8,Wanshouxigong,2016-03-26 15:00:00,2016-03
26921,2016,3,26,16,18.0,19.4,0.0,3.0,Wanshouxigong,2016-03-26 16:00:00,2016-03
26922,2016,3,26,17,4.0,19.5,0.0,2.7,Wanshouxigong,2016-03-26 17:00:00,2016-03
26923,2016,3,26,18,6.0,19.0,0.0,3.2,Wanshouxigong,2016-03-26 18:00:00,2016-03
26924,2016,3,26,19,9.0,15.9,0.0,0.8,Wanshouxigong,2016-03-26 19:00:00,2016-03
26925,2016,3,26,20,17.0,16.9,0.0,2.3,Wanshouxigong,2016-03-26 20:00:00,2016-03
26926,2016,3,26,21,13.0,16.1,0.0,2.4,Wanshouxigong,2016-03-26 21:00:00,2016-03
26927,2016,3,26,22,17.0,15.2,0.0,2.4,Wanshouxigong,2016-03-26 22:00:00,2016-03
26928,2016,3,26,23,10.0,14.9,0.0,2.4,Wanshouxigong,2016-03-26 23:00:00,2016-03
26929,2016,3,27,0,5.0,14.5,0.0,2.4,Wanshouxigong,2016-03-27 00:00:00,2016-03
26930,2016,3,27,1,3.0,12.9,0.0,1.3,Wanshouxigong,2016-03-27 01:00:00,2016-03
26931,2016,3,27,2,3.0,12.6,0.0,1.6,Wanshouxigong,2016-03-27 02:00:00,2016-03
26932,2016,3,27,3,20.0,12.3,0.0,1.8,Wanshouxigong,2016-03-27 03:00:00,2016-03
26933,2016,3,27,4,20.0,11.7,0.0,1.2,Wanshouxigong,2016-03-27 04:00:00,2016-03
26934,2016,3,27,5,6.0,11.2,0.0,1.2,Wanshouxigong,2016-03-27 05:00:00,2016-03
26935,2016,3,27,6,3.0,12.1,0.0,2.1,Wanshouxigong,2016-03-27 06:00:00,2016-03
26936,2016,3,27,7,19.0,11.6,0.0,0.9,Wanshouxigong,2016-03-27 07:00:00,2016-03
26937,2016,3,27,8,32.0,14.4,0.0,2.1,Wanshouxigong,2016-03-27 08:00:00,2016-03
26938,2016,3,27,9,8.0,15.9,0.0,2.1,Wanshouxigong,2016-03-27 09:00:00,2016-03
26939,2016,3,27,10,11.0,17.6,0.0,3.7,Wanshouxigong,2016-03-27 10:00:00,2016-03
26940,2016,3,27,11,13.0,19.2,0.0,2.9,Wanshouxigong,2016-03-27 11:00:00,2016-03
26941,2016,3,27,12,19.0,20.3,0.0,2.1,Wanshouxigong,2016-03-27 12:00:00,2016-03
26942,2016,3,27,13,5.0,20.5,0.0,2.2,Wanshouxigong,2016-03-27 13:00:00,2016-03
26943,2016,3,27,14,8.0,21.2,0.0,3.5,Wanshouxigong,2016-03-27 14:00:00,2016-03
26944,2016,3,27,15,8.0,21.7,0.0,2.9,Wanshouxigong,2016-03-27 15:00:00,2016-03
26945,2016,3,27,16,16.0,21.9,0.0,2.9,Wanshouxigong,2016-03-27 16:00:00,2016-03
26946,2016,3,27,17,20.0,21.3,0.0,3.3,Wanshouxigong,2016-03-27 17:00:00,2016-03
26947,2016,3,27,18,13.0,20.2,0.0,3.3,Wanshouxigong,2016-03-27 18:00:00,2016-03
26948,2016,3,27,19,13.0,19.1,0.0,2.9,Wanshouxigong,2016-03-27 19:00:00,2016-03
26949,2016,3,27,20,25.0,18.3,0.0,2.8,Wanshouxigong,2016-03-27 20:00:00,2016-03
26950,2016,3,27,21,34.0,17.6,0.0,2.9,Wanshouxigong,2016-03-27 21:00:00,2016-03
26951,2016,3,27,22,46.0,17.1,0.0,2.7,Wanshouxigong,2016-03-27 22:00:00,2016-03
26952,2016,3,27,23,52.0,16.6,0.0,3.3,Wanshouxigong,2016-03-27 23:00:00,2016-03
26953,2016,3,28,0,58.0,16.0,0.0,2.9,Wanshouxigong,2016-03-28 00:00:00,2016-03
26954,2016,3,28,1,62.0,14.9,0.0,2.4,Wanshouxigong,2016-03-28 01:00:00,2016-03
26955,2016,3,28,2,68.0,13.0,0.0,1.4,Wanshouxigong,2016-03-28 02:00:00,2016-03
26956,2016,3,28,3,78.0,13.2,0.0,1.8,Wanshouxigong,2016-03-28 03:00:00,2016-03
26957,2016,3,28,4,79.0,10.0,0.0,0.4,Wanshouxigong,2016-03-28 04:00:00,2016-03
26958,2016,3,28,5,89.0,7.7,0.0,0.9,Wanshouxigong,2016-03-28 05:00:00,2016-03
26959,2016,3,28,6,82.0,7.9,0.0,1.1,Wanshouxigong,2016-03-28 06:00:00,2016-03
26960,2016,3,28,7,84.0,8.8,0.0,1.3,Wanshouxigong,2016-03-28 07:00:00,2016-03
26961,2016,3,28,8,99.0,10.3,0.0,1.1,Wanshouxigong,2016-03-28 08:00:00,2016-03
26962,2016,3,28,9,88.0,13.4,0.0,0.8,Wanshouxigong,2016-03-28 09:00:00,2016-03
26963,2016,3,28,10,98.0,15.7,0.0,0.9,Wanshouxigong,2016-03-28 10:00:00,2016-03
26964,2016,3,28,11,96.0,17.1,0.0,1.0,Wanshouxigong,2016-03-28 11:00:00,2016-03
26965,2016,3,28,12,92.0,18.4,0.0,1.0,Wanshouxigong,2016-03-28 12:00:00,2016-03
26966,2016,3,28,13,118.0,19.2,0.0,1.2,Wanshouxigong,2016-03-28 13:00:00,2016-03
26967,2016,3,28,14,103.0,20.1,0.0,1.1,Wanshouxigong,2016-03-28 14:00:00,2016-03
26968,2016,3,28,15,103.0,21.3,0.0,1.6,Wanshouxigong,2016-03-28 15:00:00,2016-03
26969,2016,3,28,16,102.0,22.0,0.0,2.1,Wanshouxigong,2016-03-28 16:00:00,2016-03
26970,2016,3,28,17,102.0,22.0,0.0,2.4,Wanshouxigong,2016-03-28 17:00:00,2016-03
26971,2016,3,28,18,99.0,21.8,0.0,1.7,Wanshouxigong,2016-03-28 18:00:00,2016-03
26972,2016,3,28,19,103.0,21.1,0.0,2.8,Wanshouxigong,2016-03-28 19:00:00,2016-03
26973,2016,3,28,20,62.0,21.2,0.0,5.2,Wanshouxigong,2016-03-28 20:00:00,2016-03
26974,2016,3,28,21,56.0,19.0,0.0,4.3,Wanshouxigong,2016-03-28 21:00:00,2016-03
26975,2016,3,28,22,24.0,17.4,0.0,4.9,Wanshouxigong,2016-03-28 22:00:00,2016-03
26976,2016,3,28,23,17.0,16.2,0.0,4.6,Wanshouxigong,2016-03-28 23:00:00,2016-03
26977,2016,3,29,0,9.0,15.2,0.0,5.6,Wanshouxigong,2016-03-29 00:00:00,2016-03
26978,2016,3,29,1,6.0,14.6,0.0,3.5,Wanshouxigong,2016-03-29 01:00:00,2016-03
26979,2016,3,29,2,8.0,13.9,0.0,2.5,Wanshouxigong,2016-03-29 02:00:00,2016-03
26980,2016,3,29,3,4.0,12.1,0.0,0.9,Wanshouxigong,2016-03-29 03:00:00,2016-03
26981,2016,3,29,4,3.0,11.4,0.0,0.8,Wanshouxigong,2016-03-29 04:00:00,2016-03
26982,2016,3,29,5,3.0,9.4,0.0,0.6,Wanshouxigong,2016-03-29 05:00:00,2016-03
26983,2016,3,29,6,6.0,8.1,0.0,0.7,Wanshouxigong,2016-03-29 06:00:00,2016-03
26984,2016,3,29,7,16.0,8.4,0.0,0.9,Wanshouxigong,2016-03-29 07:00:00,2016-03
26985,2016,3,29,8,27.0,14.4,0.0,0.9,Wanshouxigong,2016-03-29 08:00:00,2016-03
26986,2016,3,29,9,9.0,15.7,0.0,0.8,Wanshouxigong,2016-03-29 09:00:00,2016-03
26987,2016,3,29,10,19.0,17.2,0.0,1.9,Wanshouxigong,2016-03-29 10:00:00,2016-03
26988,2016,3,29,11,14.0,18.1,0.0,4.2,Wanshouxigong,2016-03-29 11:00:00,2016-03
26989,2016,3,29,12,17.0,19.3,0.0,3.1,Wanshouxigong,2016-03-29 12:00:00,2016-03
26990,2016,3,29,13,22.0,20.3,0.0,3.3,Wanshouxigong,2016-03-29 13:00:00,2016-03
26991,2016,3,29,14,27.0,21.6,0.0,2.3,Wanshouxigong,2016-03-29 14:00:00,2016-03
26992,2016,3,29,15,14.0,22.4,0.0,3.1,Wanshouxigong,2016-03-29 15:00:00,2016-03
26993,2016,3,29,16,26.0,22.3,0.0,3.3,Wanshouxigong,2016-03-29 16:00:00,2016-03
26994,2016,3,29,17,27.0,22.0,0.0,2.9,Wanshouxigong,2016-03-29 17:00:00,2016-03
26995,2016,3,29,18,28.0,21.1,0.0,3.5,Wanshouxigong,2016-03-29 18:00:00,2016-03
26996,2016,3,29,19,32.0,20.1,0.0,3.4,Wanshouxigong,2016-03-29 19:00:00,2016-03
26997,2016,3,29,20,36.0,19.4,0.0,3.2,Wanshouxigong,2016-03-29 20:00:00,2016-03
26998,2016,3,29,21,44.0,19.0,0.0,3.5,Wanshouxigong,2016-03-29 21:00:00,2016-03
26999,2016,3,29,22,41.0,17.7,0.0,1.3,Wanshouxigong,2016-03-29 22:00:00,2016-03
27000,2016,3,29,23,47.0,15.7,0.0,1.7,Wanshouxigong,2016-03-29 23:00:00,2016-03
27001,2016,3,30,0,47.0,14.1,0.0,1.2,Wanshouxigong,2016-03-30 00:00:00,2016-03
27002,2016,3,30,1,11.0,13.2,0.0,1.3,Wanshouxigong,2016-03-30 01:00:00,2016-03
27003,2016,3,30,2,9.0,13.2,0.0,2.2,Wanshouxigong,2016-03-30 02:00:00,2016-03
27004,2016,3,30,3,6.0,12.4,0.0,1.7,Wanshouxigong,2016-03-30 03:00:00,2016-03
27005,2016,3,30,4,4.0,12.6,0.0,2.7,Wanshouxigong,2016-03-30 04:00:00,2016-03
27006,2016,3,30,5,3.0,12.4,0.0,3.0,Wanshouxigong,2016-03-30 05:00:00,2016-03
27007,2016,3,30,6,3.0,10.4,0.0,0.6,Wanshouxigong,2016-03-30 06:00:00,2016-03
27008,2016,3,30,7,7.0,12.1,0.0,2.3,Wanshouxigong,2016-03-30 07:00:00,2016-03
27009,2016,3,30,8,9.0,13.3,0.0,2.3,Wanshouxigong,2016-03-30 08:00:00,2016-03
27010,2016,3,30,9,9.0,15.2,0.0,2.1,Wanshouxigong,2016-03-30 09:00:00,2016-03
27011,2016,3,30,10,13.0,17.0,0.0,1.1,Wanshouxigong,2016-03-30 10:00:00,2016-03
27012,2016,3,30,11,9.0,17.4,0.0,2.0,Wanshouxigong,2016-03-30 11:00:00,2016-03
27013,2016,3,30,12,20.0,19.3,0.0,3.1,Wanshouxigong,2016-03-30 12:00:00,2016-03
27014,2016,3,30,13,29.0,19.9,0.0,2.4,Wanshouxigong,2016-03-30 13:00:00,2016-03
27015,2016,3,30,14,15.0,20.8,0.0,3.0,Wanshouxigong,2016-03-30 14:00:00,2016-03
27016,2016,3,30,15,19.0,21.7,0.0,3.3,Wanshouxigong,2016-03-30 15:00:00,2016-03
27017,2016,3,30,16,37.0,22.0,0.0,2.9,Wanshouxigong,2016-03-30 16:00:00,2016-03
27018,2016,3,30,17,41.0,21.6,0.0,2.5,Wanshouxigong,2016-03-30 17:00:00,2016-03
27019,2016,3,30,18,60.0,19.7,0.0,2.9,Wanshouxigong,2016-03-30 18:00:00,2016-03
27020,2016,3,30,19,58.0,17.7,0.0,2.7,Wanshouxigong,2016-03-30 19:00:00,2016-03
27021,2016,3,30,20,60.0,16.4,0.0,2.3,Wanshouxigong,2016-03-30 20:00:00,2016-03
27022,2016,3,30,21,58.0,15.2,0.0,2.2,Wanshouxigong,2016-03-30 21:00:00,2016-03
27023,2016,3,30,22,55.0,14.0,0.0,1.1,Wanshouxigong,2016-03-30 22:00:00,2016-03
27024,2016,3,30,23,61.0,12.7,0.0,0.4,Wanshouxigong,2016-03-30 23:00:00,2016-03
27025,2016,3,31,0,74.0,10.9,0.0,0.5,Wanshouxigong,2016-03-31 00:00:00,2016-03
27026,2016,3,31,1,84.0,9.3,0.0,1.2,Wanshouxigong,2016-03-31 01:00:00,2016-03
27027,2016,3,31,2,102.0,9.0,0.0,0.9,Wanshouxigong,2016-03-31 02:00:00,2016-03
27028,2016,3,31,3,116.0,8.6,0.0,1.1,Wanshouxigong,2016-03-31 03:00:00,2016-03
27029,2016,3,31,4,124.0,8.0,0.0,1.0,Wanshouxigong,2016-03-31 04:00:00,2016-03
27030,2016,3,31,5,138.0,7.7,0.0,1.6,Wanshouxigong,2016-03-31 05:00:00,2016-03
27031,2016,3,31,6,135.0,7.0,0.0,0.9,Wanshouxigong,2016-03-31 06:00:00,2016-03
27032,2016,3,31,7,140.0,8.9,0.0,1.4,Wanshouxigong,2016-03-31 07:00:00,2016-03
27033,2016,3,31,8,133.0,10.8,0.0,1.9,Wanshouxigong,2016-03-31 08:00:00,2016-03
27034,2016,3,31,9,140.0,12.8,0.0,1.6,Wanshouxigong,2016-03-31 09:00:00,2016-03
27035,2016,3,31,10,156.0,14.5,0.0,0.8,Wanshouxigong,2016-03-31 10:00:00,2016-03
27036,2016,3,31,11,179.0,15.7,0.0,0.9,Wanshouxigong,2016-03-31 11:00:00,2016-03
27037,2016,3,31,12,207.0,17.9,0.0,2.3,Wanshouxigong,2016-03-31 12:00:00,2016-03
27038,2016,3,31,13,219.0,19.3,0.0,2.5,Wanshouxigong,2016-03-31 13:00:00,2016-03
27039,2016,3,31,14,239.0,20.6,0.0,3.0,Wanshouxigong,2016-03-31 14:00:00,2016-03
27040,2016,3,31,15,223.0,22.2,0.0,3.0,Wanshouxigong,2016-03-31 15:00:00,2016-03
27041,2016,3,31,16,216.0,22.6,0.0,3.1,Wanshouxigong,2016-03-31 16:00:00,2016-03
27042,2016,3,31,17,167.0,23.0,0.0,3.6,Wanshouxigong,2016-03-31 17:00:00,2016-03
27043,2016,3,31,18,147.0,22.6,0.0,1.6,Wanshouxigong,2016-03-31 18:00:00,2016-03
27044,2016,3,31,19,161.0,20.3,0.0,0.8,Wanshouxigong,2016-03-31 19:00:00,2016-03
27045,2016,3,31,20,195.0,19.3,0.0,1.0,Wanshouxigong,2016-03-31 20:00:00,2016-03
27046,2016,3,31,21,136.0,21.1,0.0,4.4,Wanshouxigong,2016-03-31 21:00:00,2016-03
27047,2016,3,31,22,62.0,20.4,0.0,3.4,Wanshouxigong,2016-03-31 22:00:00,2016-03
27048,2016,3,31,23,57.0,19.9,0.0,3.6,Wanshouxigong,2016-03-31 23:00:00,2016-03
27049,2016,4,1,0,47.0,19.5,0.0,2.8,Wanshouxigong,2016-04-01 00:00:00,2016-04
27050,2016,4,1,1,58.0,18.6,0.0,1.7,Wanshouxigong,2016-04-01 01:00:00,2016-04
27051,2016,4,1,2,52.0,18.1,0.0,1.7,Wanshouxigong,2016-04-01 02:00:00,2016-04
27052,2016,4,1,3,50.0,17.0,0.0,0.7,Wanshouxigong,2016-04-01 03:00:00,2016-04
